from_stop_id,to_stop_id,transfer_type,min_transfer_time
1389672,1450336,2,253
1389672,1389671,2,213
1389672,1450317,2,213
1389672,1389711,2,155
1389672,1450387,2,155
1450318,1389672,2,32
1450318,1450319,2,63
1450318,1389683,2,224
1450318,1450336,2,224
1450318,1389671,2,183
1450318,1450317,2,183
1450318,1389711,2,157
1450318,1450387,2,157
1450319,1389672,2,32
1450319,1450318,2,63
1450319,1389683,2,282
1450319,1450336,2,282
1450319,1389671,2,243
1450319,1450317,2,243
1450319,1389712,2,290
1450319,1450388,2,290
1450319,1389711,2,159
1450319,1450387,2,159
1389682,1450322,2,289
1389682,1389675,2,87
1389682,1450324,2,87
1389682,1450335,2,0
1450335,1450322,2,289
1450335,1389675,2,87
1450335,1450324,2,87
1450335,1389682,2,0
1389676,1389675,2,285
1389676,1450324,2,285
1389676,1450325,2,32
1389676,1450326,2,32
1450325,1389676,2,32
1450325,1450326,2,63
1450326,1389675,2,254
1450326,1450324,2,254
1450326,1389676,2,32
1450326,1450325,2,63
1389681,1389677,2,9
1389681,1450327,2,9
1389681,1450334,2,0
1450334,1389677,2,9
1450334,1450327,2,9
1450334,1389681,2,0
1389680,1389679,2,216
1389680,1450330,2,204
1389680,1450331,2,229
1389680,1450332,2,38
1389680,1450333,2,38
1450332,1389679,2,252
1450332,1450330,2,239
1450332,1450331,2,264
1450332,1389680,2,38
1450332,1450333,2,75
1450333,1389679,2,182
1450333,1450330,2,169
1450333,1450331,2,194
1450333,1389680,2,38
1450333,1450332,2,75
1252490,1308512,2,0
1252490,1252489,2,205
1252490,1308511,2,205
1252490,1252491,2,52
1252490,1308513,2,52
1252490,1252488,2,239
1252490,1308510,2,239
1308512,1252490,2,0
1308512,1252489,2,205
1308512,1308511,2,205
1308512,1252491,2,52
1308512,1308513,2,52
1308512,1252488,2,239
1308512,1308510,2,239
1252489,1252490,2,205
1252489,1308512,2,205
1252489,1308511,2,0
1252489,1252491,2,256
1252489,1308513,2,256
1252489,1252488,2,44
1252489,1308510,2,44
1252489,1252487,2,289
1252489,1308509,2,289
1252489,1252486,2,258
1252489,1308508,2,258
1308511,1252490,2,205
1308511,1308512,2,205
1308511,1252489,2,0
1308511,1252491,2,256
1308511,1308513,2,256
1308511,1252488,2,44
1308511,1308510,2,44
1308511,1252487,2,289
1308511,1308509,2,289
1308511,1252486,2,258
1308511,1308508,2,258
1252491,1252490,2,52
1252491,1308512,2,52
1252491,1252489,2,256
1252491,1308511,2,256
1252491,1308513,2,0
1252491,1252488,2,290
1252491,1308510,2,290
1308513,1252490,2,52
1308513,1308512,2,52
1308513,1252489,2,256
1308513,1308511,2,256
1308513,1252491,2,0
1308513,1252488,2,290
1308513,1308510,2,290
1252488,1252490,2,239
1252488,1308512,2,239
1252488,1252489,2,44
1252488,1308511,2,44
1252488,1252491,2,290
1252488,1308513,2,290
1252488,1308510,2,0
1252488,1252487,2,249
1252488,1308509,2,249
1252488,1252486,2,217
1252488,1308508,2,217
1308510,1252490,2,239
1308510,1308512,2,239
1308510,1252489,2,44
1308510,1308511,2,44
1308510,1252491,2,290
1308510,1308513,2,290
1308510,1252488,2,0
1308510,1252487,2,249
1308510,1308509,2,249
1308510,1252486,2,217
1308510,1308508,2,217
1252487,1252489,2,289
1252487,1308511,2,289
1252487,1252488,2,249
1252487,1308510,2,249
1252487,1308509,2,0
1252487,1252486,2,37
1252487,1308508,2,37
1252487,1252504,2,139
1252487,1308530,2,139
1252487,1252503,2,110
1252487,1308529,2,110
1308509,1252489,2,289
1308509,1308511,2,289
1308509,1252488,2,249
1308509,1308510,2,249
1308509,1252487,2,0
1308509,1252486,2,37
1308509,1308508,2,37
1308509,1252504,2,139
1308509,1308530,2,139
1308509,1252503,2,110
1308509,1308529,2,110
1252486,1252489,2,258
1252486,1308511,2,258
1252486,1252488,2,217
1252486,1308510,2,217
1252486,1252487,2,37
1252486,1308509,2,37
1252486,1308508,2,0
1252486,1252504,2,176
1252486,1308530,2,176
1252486,1252503,2,145
1252486,1308529,2,145
1308508,1252489,2,258
1308508,1308511,2,258
1308508,1252488,2,217
1308508,1308510,2,217
1308508,1252487,2,37
1308508,1308509,2,37
1308508,1252486,2,0
1308508,1252504,2,176
1308508,1308530,2,176
1308508,1252503,2,145
1308508,1308529,2,145
1252492,1308514,2,0
1252492,1252493,2,71
1252492,1308515,2,71
1252492,1389684,2,54
1252492,1450337,2,54
1308514,1252492,2,0
1308514,1252493,2,71
1308514,1308515,2,71
1308514,1389684,2,54
1308514,1450337,2,54
1252493,1252492,2,71
1252493,1308514,2,71
1252493,1308515,2,0
1252493,1389684,2,75
1252493,1450337,2,75
1308515,1252492,2,71
1308515,1308514,2,71
1308515,1252493,2,0
1308515,1389684,2,75
1308515,1450337,2,75
1389683,1389672,2,253
1389683,1450318,2,224
1389683,1450319,2,282
1389683,1450336,2,0
1389683,1389671,2,47
1389683,1450317,2,47
1450336,1389672,2,253
1450336,1450318,2,224
1450336,1450319,2,282
1450336,1389683,2,0
1450336,1389671,2,47
1450336,1450317,2,47
1389684,1252492,2,54
1389684,1308514,2,54
1389684,1252493,2,75
1389684,1308515,2,75
1389684,1450337,2,0
1450337,1252492,2,54
1450337,1308514,2,54
1450337,1252493,2,75
1450337,1308515,2,75
1450337,1389684,2,0
1389671,1389672,2,213
1389671,1450318,2,183
1389671,1450319,2,243
1389671,1389683,2,47
1389671,1450336,2,47
1389671,1450317,2,0
1389671,1389711,2,294
1389671,1450387,2,294
1450317,1389672,2,213
1450317,1450318,2,183
1450317,1450319,2,243
1450317,1389683,2,47
1450317,1450336,2,47
1450317,1389671,2,0
1450317,1389711,2,294
1450317,1450387,2,294
1252494,1252484,2,22
1252494,1308506,2,22
1252494,1252483,2,35
1252494,1308505,2,35
1252494,1308516,2,0
1252494,1252501,2,226
1252494,1308527,2,226
1308516,1252484,2,22
1308516,1308506,2,22
1308516,1252483,2,35
1308516,1308505,2,35
1308516,1252494,2,0
1308516,1252501,2,226
1308516,1308527,2,226
1252495,1308517,2,0
1308517,1252495,2,0
960011,960005,2,285
960011,1015244,2,285
960011,960006,2,269
960011,1015245,2,269
960011,1015250,2,0
960011,960008,2,287
960011,1015247,2,287
1015250,960005,2,285
1015250,1015244,2,285
1015250,960006,2,269
1015250,1015245,2,269
1015250,960011,2,0
1015250,960008,2,287
1015250,1015247,2,287
960022,1464905,2,251
960022,1527692,2,251
960022,1015264,2,0
960022,960021,2,105
960022,1015263,2,105
960022,960024,2,60
960022,1015267,2,60
1015264,1464905,2,251
1015264,1527692,2,251
1015264,960022,2,0
1015264,960021,2,105
1015264,1015263,2,105
1015264,960024,2,60
1015264,1015267,2,60
960021,960022,2,105
960021,1015264,2,105
960021,1015263,2,0
960021,960024,2,161
960021,1015267,2,161
1015263,960022,2,105
1015263,1015264,2,105
1015263,960021,2,0
1015263,960024,2,161
1015263,1015267,2,161
1389713,1389673,2,255
1389713,1450320,2,259
1389713,1450321,2,252
1389713,1450389,2,0
1389713,1389712,2,91
1389713,1450388,2,91
1389713,1389711,2,284
1389713,1450387,2,284
1450389,1389673,2,255
1450389,1450320,2,259
1450389,1450321,2,252
1450389,1389713,2,0
1450389,1389712,2,91
1450389,1450388,2,91
1450389,1389711,2,284
1450389,1450387,2,284
1389712,1389673,2,285
1389712,1450320,2,295
1389712,1450321,2,276
1389712,1450319,2,290
1389712,1389713,2,91
1389712,1450389,2,91
1389712,1450388,2,0
1389712,1389711,2,193
1389712,1450387,2,193
1450388,1389673,2,285
1450388,1450320,2,295
1450388,1450321,2,276
1450388,1450319,2,290
1450388,1389713,2,91
1450388,1450389,2,91
1450388,1389712,2,0
1450388,1389711,2,193
1450388,1450387,2,193
1389711,1389672,2,155
1389711,1450318,2,157
1389711,1450319,2,159
1389711,1389671,2,294
1389711,1450317,2,294
1389711,1389713,2,284
1389711,1450389,2,284
1389711,1389712,2,193
1389711,1450388,2,193
1389711,1450387,2,0
1450387,1389672,2,155
1450387,1450318,2,157
1450387,1450319,2,159
1450387,1389671,2,294
1450387,1450317,2,294
1450387,1389713,2,284
1450387,1450389,2,284
1450387,1389712,2,193
1450387,1450388,2,193
1450387,1389711,2,0
1389715,1389892,2,233
1389715,1450711,2,233
1389715,1389891,2,97
1389715,1450710,2,97
1389715,1450391,2,0
1450391,1389892,2,233
1450391,1450711,2,233
1450391,1389891,2,97
1450391,1450710,2,97
1450391,1389715,2,0
1252499,1308524,2,6
1252499,1308525,2,6
1252499,1252520,2,291
1252499,1308560,2,263
1308524,1252499,2,6
1308524,1308525,2,12
1308524,1252520,2,286
1308524,1308560,2,258
1308525,1252499,2,6
1308525,1308524,2,12
1308525,1252520,2,296
1308525,1308560,2,268
1252498,1308522,2,5
1252498,1308523,2,5
1308522,1252498,2,5
1308522,1308523,2,10
1308523,1252498,2,5
1308523,1308522,2,10
1252497,1308520,2,8
1252497,1308521,2,8
1308520,1252497,2,8
1308520,1308521,2,16
1308521,1252497,2,8
1308521,1308520,2,16
1252496,1308518,2,7
1252496,1308519,2,7
1308518,1252496,2,7
1308518,1308519,2,14
1308519,1252496,2,7
1308519,1308518,2,14
1295830,1355054,2,15
1295830,1355055,2,15
1355054,1295830,2,15
1355054,1355055,2,30
1355055,1295830,2,15
1355055,1355054,2,30
1295831,1355056,2,5
1295831,1355057,2,5
1295831,1252507,2,295
1295831,1308533,2,295
1355056,1295831,2,5
1355056,1355057,2,9
1355056,1252507,2,295
1355056,1308533,2,295
1355057,1295831,2,5
1355057,1355056,2,9
1355057,1252507,2,296
1355057,1308533,2,296
960008,960005,2,219
960008,1015244,2,219
960008,960006,2,182
960008,1015245,2,182
960008,960011,2,287
960008,1015250,2,287
960008,1015247,2,0
1015247,960005,2,219
1015247,1015244,2,219
1015247,960006,2,182
1015247,1015245,2,182
1015247,960011,2,287
1015247,1015250,2,287
1015247,960008,2,0
1252502,1308528,2,0
1252502,1252500,2,37
1252502,1308526,2,37
1308528,1252502,2,0
1308528,1252500,2,37
1308528,1308526,2,37
1252500,1252502,2,37
1252500,1308528,2,37
1252500,1308526,2,0
1252500,1252501,2,276
1252500,1308527,2,276
1308526,1252502,2,37
1308526,1308528,2,37
1308526,1252500,2,0
1308526,1252501,2,276
1308526,1308527,2,276
1252501,1252484,2,243
1252501,1308506,2,243
1252501,1252483,2,250
1252501,1308505,2,250
1252501,1252494,2,226
1252501,1308516,2,226
1252501,1252500,2,276
1252501,1308526,2,276
1252501,1308527,2,0
1308527,1252484,2,243
1308527,1308506,2,243
1308527,1252483,2,250
1308527,1308505,2,250
1308527,1252494,2,226
1308527,1308516,2,226
1308527,1252500,2,276
1308527,1308526,2,276
1308527,1252501,2,0
1252504,1252487,2,139
1252504,1308509,2,139
1252504,1252486,2,176
1252504,1308508,2,176
1252504,1308530,2,0
1252504,1252503,2,46
1252504,1308529,2,46
1308530,1252487,2,139
1308530,1308509,2,139
1308530,1252486,2,176
1308530,1308508,2,176
1308530,1252504,2,0
1308530,1252503,2,46
1308530,1308529,2,46
1252503,1252487,2,110
1252503,1308509,2,110
1252503,1252486,2,145
1252503,1308508,2,145
1252503,1252504,2,46
1252503,1308530,2,46
1252503,1308529,2,0
1308529,1252487,2,110
1308529,1308509,2,110
1308529,1252486,2,145
1308529,1308508,2,145
1308529,1252504,2,46
1308529,1308530,2,46
1308529,1252503,2,0
960024,1464905,2,201
960024,1527692,2,201
960024,960022,2,60
960024,1015264,2,60
960024,960021,2,161
960024,1015263,2,161
960024,1015267,2,0
1015267,1464905,2,201
1015267,1527692,2,201
1015267,960022,2,60
1015267,1015264,2,60
1015267,960021,2,161
1015267,1015263,2,161
1015267,960024,2,0
960017,960015,2,71
960017,1015256,2,71
960017,960016,2,239
960017,1015257,2,239
960017,1015258,2,0
1015258,960015,2,71
1015258,1015256,2,71
1015258,960016,2,239
1015258,1015257,2,239
1015258,960017,2,0
960018,1015259,2,28
960018,1015260,2,28
1015259,960018,2,28
1015259,1015260,2,55
1015260,960018,2,28
1015260,1015259,2,55
959994,1015233,2,0
959994,959993,2,132
959994,1015232,2,132
1015233,959994,2,0
1015233,959993,2,132
1015233,1015232,2,132
959999,1015238,2,0
959999,960000,2,83
959999,1015239,2,83
1015238,959999,2,0
1015238,960000,2,83
1015238,1015239,2,83
959995,1015234,2,0
959995,959996,2,42
959995,1015235,2,42
1015234,959995,2,0
1015234,959996,2,42
1015234,1015235,2,42
959997,1252485,2,62
959997,1308507,2,62
959997,1015236,2,0
959997,959998,2,88
959997,1015237,2,88
1015236,1252485,2,62
1015236,1308507,2,62
1015236,959997,2,0
1015236,959998,2,88
1015236,1015237,2,88
960000,959999,2,83
960000,1015238,2,83
960000,1015239,2,0
1015239,959999,2,83
1015239,1015238,2,83
1015239,960000,2,0
959998,1252485,2,59
959998,1308507,2,59
959998,959997,2,88
959998,1015236,2,88
959998,1015237,2,0
1015237,1252485,2,59
1015237,1308507,2,59
1015237,959997,2,88
1015237,1015236,2,88
1015237,959998,2,0
959996,959995,2,42
959996,1015234,2,42
959996,1015235,2,0
1015235,959995,2,42
1015235,1015234,2,42
1015235,959996,2,0
960004,1015243,2,0
960004,960003,2,15
960004,1015242,2,15
1015243,960004,2,0
1015243,960003,2,15
1015243,1015242,2,15
960003,960004,2,15
960003,1015243,2,15
960003,1015242,2,0
1015242,960004,2,15
1015242,1015243,2,15
1015242,960003,2,0
960001,1015240,2,0
960001,960002,2,17
960001,1015241,2,17
1015240,960001,2,0
1015240,960002,2,17
1015240,1015241,2,17
960002,960001,2,17
960002,1015240,2,17
960002,1015241,2,0
1015241,960001,2,17
1015241,1015240,2,17
1015241,960002,2,0
1389723,1389722,2,23
1389723,1450398,2,23
1389723,1389742,2,180
1389723,1450434,2,171
1389723,1450435,2,188
1389723,1450399,2,0
1450399,1389722,2,23
1450399,1450398,2,23
1450399,1389742,2,180
1450399,1450434,2,171
1450399,1450435,2,188
1450399,1389723,2,0
1295828,1295829,2,61
1295828,1355053,2,61
1295828,1355052,2,0
1355052,1295829,2,61
1355052,1355053,2,61
1355052,1295828,2,0
1252506,1355050,2,78
1252506,1308532,2,0
1308532,1355050,2,78
1308532,1252506,2,0
1252505,1252482,2,257
1252505,1308504,2,257
1252505,1308531,2,0
1252505,1295827,2,185
1252505,1355051,2,185
1252505,1252507,2,202
1252505,1308533,2,202
1308531,1252482,2,257
1308531,1308504,2,257
1308531,1252505,2,0
1308531,1295827,2,185
1308531,1355051,2,185
1308531,1252507,2,202
1308531,1308533,2,202
1295827,80671,2,286
1295827,1252482,2,89
1295827,1308504,2,89
1295827,1252505,2,185
1295827,1308531,2,185
1295827,1355051,2,0
1355051,80671,2,286
1355051,1252482,2,89
1355051,1308504,2,89
1355051,1252505,2,185
1355051,1308531,2,185
1355051,1295827,2,0
1252507,1295831,2,295
1252507,1355056,2,295
1252507,1355057,2,296
1252507,1252505,2,202
1252507,1308531,2,202
1252507,1308533,2,0
1308533,1295831,2,295
1308533,1355056,2,295
1308533,1355057,2,296
1308533,1252505,2,202
1308533,1308531,2,202
1308533,1252507,2,0
1428605,1491110,2,46
1428605,1491111,2,46
1491110,1428605,2,46
1491110,1491111,2,91
1491111,1428605,2,46
1491111,1491110,2,91
959825,1014922,2,27
959825,1014923,2,27
1014922,959825,2,27
1014922,1014923,2,53
1014923,959825,2,27
1014923,1014922,2,53
771560,824524,2,21
771560,824525,2,21
824524,771560,2,21
824524,824525,2,41
824525,771560,2,21
824525,824524,2,41
771559,824522,2,29
771559,824523,2,29
824522,771559,2,29
824522,824523,2,57
824523,771559,2,29
824523,824522,2,57
1180827,1235745,2,8
1180827,1235746,2,8
1235745,1180827,2,8
1235745,1235746,2,15
1235746,1180827,2,8
1235746,1235745,2,15
771613,824633,2,6
771613,824634,2,6
824633,771613,2,6
824633,824634,2,11
824634,771613,2,6
824634,824633,2,11
771611,1235748,2,300
771611,824629,2,9
771611,824630,2,9
824629,1180828,2,294
824629,1235747,2,297
824629,1235748,2,292
824629,771611,2,9
824629,824630,2,18
824630,771611,2,9
824630,824629,2,18
771612,824631,2,7
771612,824632,2,7
824631,771612,2,7
824631,824632,2,14
824632,771612,2,7
824632,824631,2,14
1216937,1271955,2,0
1216937,1216938,2,295
1216937,1271956,2,297
1216937,1271957,2,292
1271955,1216937,2,0
1271955,1216938,2,295
1271955,1271956,2,297
1271955,1271957,2,292
1216939,1271958,2,6
1216939,1271959,2,6
1271958,1216939,2,6
1271958,1271959,2,12
1271959,1216939,2,6
1271959,1271958,2,12
1216938,1216937,2,295
1216938,1271955,2,295
1216938,1271956,2,8
1216938,1271957,2,8
1271956,1216937,2,297
1271956,1271955,2,297
1271956,1216938,2,8
1271956,1271957,2,16
1271957,1216937,2,292
1271957,1271955,2,292
1271957,1216938,2,8
1271957,1271956,2,16
772852,824894,2,8
772852,824893,2,8
824894,772852,2,8
824894,824893,2,15
824893,772852,2,8
824893,824894,2,15
771599,824605,2,38
771599,824606,2,38
771599,771600,2,86
771599,824607,2,88
771599,824608,2,84
824605,771599,2,38
824605,824606,2,75
824605,771600,2,56
824605,824607,2,61
824605,824608,2,53
824606,771599,2,38
824606,824605,2,75
824606,771600,2,119
824606,824607,2,120
824606,824608,2,119
771600,771599,2,86
771600,824605,2,56
771600,824606,2,119
771600,824607,2,8
771600,824608,2,8
824607,771599,2,88
824607,824605,2,61
824607,824606,2,120
824607,771600,2,8
824607,824608,2,16
824608,771599,2,84
824608,824605,2,53
824608,824606,2,119
824608,771600,2,8
824608,824607,2,16
960057,960055,2,144
960057,1015325,2,144
960057,1015328,2,0
1015328,960055,2,144
1015328,1015325,2,144
1015328,960057,2,0
960061,1015334,2,80
960061,1015335,2,80
1015334,960061,2,80
1015334,1015335,2,160
1015335,960061,2,80
1015335,1015334,2,160
960058,80986,2,172
960058,1015329,2,0
1015329,80986,2,172
1015329,960058,2,0
1211771,64626,2,98
960069,1015350,2,11
960069,1015351,2,11
1015350,960069,2,11
1015350,1015351,2,21
1015351,960069,2,11
1015351,1015350,2,21
960063,1015338,2,4
960063,1015339,2,4
1015338,960063,2,4
1015338,1015339,2,8
1015339,960063,2,4
1015339,1015338,2,8
960062,1015336,2,6
960062,1015337,2,6
1015336,960062,2,6
1015336,1015337,2,11
1015337,960062,2,6
1015337,1015336,2,11
960067,1015346,2,7
960067,1015347,2,7
1015346,960067,2,7
1015346,1015347,2,14
1015347,960067,2,7
1015347,1015346,2,14
959874,1015018,2,7
959874,1015019,2,7
1015018,959874,2,7
1015018,1015019,2,14
1015019,959874,2,7
1015019,1015018,2,14
959867,1015005,2,0
959867,959866,2,129
959867,1015003,2,102
959867,1015004,2,157
1015005,959867,2,0
1015005,959866,2,129
1015005,1015003,2,102
1015005,1015004,2,157
959862,1014995,2,39
959862,1014996,2,39
1014995,959862,2,39
1014995,1014996,2,78
1014996,959862,2,39
1014996,1014995,2,78
959864,1014999,2,7
959864,1015000,2,7
1014999,959864,2,7
1014999,1015000,2,14
1015000,959864,2,7
1015000,1014999,2,14
959868,1015006,2,5
959868,1015007,2,5
1015006,959868,2,5
1015006,1015007,2,9
1015007,959868,2,5
1015007,1015006,2,9
959866,959867,2,129
959866,1015005,2,129
959866,1015003,2,32
959866,1015004,2,32
1015003,959867,2,102
1015003,1015005,2,102
1015003,959866,2,32
1015003,1015004,2,63
1015004,959867,2,157
1015004,1015005,2,157
1015004,959866,2,32
1015004,1015003,2,63
1389840,1389841,2,248
1389840,1450622,2,276
1389840,1450623,2,222
1389840,1450620,2,18
1389840,1450621,2,18
1450620,1389841,2,239
1450620,1450622,2,266
1450620,1450623,2,215
1450620,1389840,2,18
1450620,1450621,2,36
1450621,1389841,2,257
1450621,1450622,2,287
1450621,1450623,2,230
1450621,1389840,2,18
1450621,1450620,2,36
960094,1015396,2,6
960094,1015397,2,6
1015396,960094,2,6
1015396,1015397,2,11
1015397,960094,2,6
1015397,1015396,2,11
960093,1015394,2,44
960093,1015395,2,44
1015394,960093,2,44
1015394,1015395,2,87
1015395,960093,2,44
1015395,1015394,2,87
960090,1015388,2,18
960090,1015389,2,18
1015388,960090,2,18
1015388,1015389,2,36
1015389,960090,2,18
1015389,1015388,2,36
960089,1015386,2,32
960089,1015387,2,32
1015386,960089,2,32
1015386,1015387,2,64
1015387,960089,2,32
1015387,1015386,2,64
654110,703841,2,4
654110,703842,2,4
703841,654110,2,4
703841,703842,2,7
703842,654110,2,4
703842,703841,2,7
688130,739566,2,0
688130,688129,2,143
688130,739564,2,143
739566,688130,2,0
739566,688129,2,143
739566,739564,2,143
688129,688130,2,143
688129,739566,2,143
688129,739564,2,0
739564,688130,2,143
739564,739566,2,143
739564,688129,2,0
654115,703851,2,31
654115,703852,2,31
703851,654115,2,31
703851,703852,2,62
703852,654115,2,31
703852,703851,2,62
1216945,1271970,2,6
1216945,1271971,2,6
1271970,1216945,2,6
1271970,1271971,2,11
1271971,1216945,2,6
1271971,1271970,2,11
1216946,1271972,2,9
1216946,1271973,2,9
1271972,1216946,2,9
1271972,1271973,2,18
1271973,1216946,2,9
1271973,1271972,2,18
1428622,1491143,2,4
1428622,1491144,2,4
1491143,1428622,2,4
1491143,1491144,2,7
1491144,1428622,2,4
1491144,1491143,2,7
1428621,1491141,2,68
1428621,1491142,2,68
1491141,1428621,2,68
1491141,1491142,2,136
1491142,1428621,2,68
1491142,1491141,2,136
1428615,1491130,2,29
1428615,1491131,2,29
1491130,1428615,2,29
1491130,1491131,2,58
1491131,1428615,2,29
1491131,1491130,2,58
1428619,1491137,2,26
1428619,1491138,2,26
1491137,1428619,2,26
1491137,1491138,2,52
1491138,1428619,2,26
1491138,1491137,2,52
1428623,1491145,2,0
1491145,1428623,2,0
1428617,1491134,2,11
1428617,1491135,2,11
1491134,1428617,2,11
1491134,1491135,2,22
1491135,1428617,2,11
1491135,1491134,2,22
1428613,1491126,2,26
1428613,1491127,2,26
1491126,1428613,2,26
1491126,1491127,2,51
1491127,1428613,2,26
1491127,1491126,2,51
1428614,1491128,2,2
1428614,1491129,2,2
1491128,1428614,2,2
1491128,1491129,2,3
1491129,1428614,2,2
1491129,1491128,2,3
1428612,1491124,2,10
1428612,1491125,2,10
1491124,1428612,2,10
1491124,1491125,2,20
1491125,1428612,2,10
1491125,1491124,2,20
1428620,1491139,2,22
1428620,1491140,2,22
1491139,1428620,2,22
1491139,1491140,2,43
1491140,1428620,2,22
1491140,1491139,2,43
1428618,1491136,2,0
1491136,1428618,2,0
1428616,1491132,2,5
1428616,1491133,2,5
1491132,1428616,2,5
1491132,1491133,2,10
1491133,1428616,2,5
1491133,1491132,2,10
1497424,1559106,2,0
1559106,1497424,2,0
1497423,1559105,2,44
1497423,1559104,2,44
1559105,1497423,2,44
1559105,1559104,2,88
1559104,1497423,2,44
1559104,1559105,2,88
959820,1014914,2,13
959820,1014915,2,13
1014914,959820,2,13
1014914,1014915,2,25
1014915,959820,2,13
1014915,1014914,2,25
959817,1014908,2,29
959817,1014909,2,29
1014908,959817,2,29
1014908,1014909,2,57
1014909,959817,2,29
1014909,1014908,2,57
1014909,1014912,2,292
959819,1014912,2,23
959819,1014913,2,23
1014912,1014909,2,292
1014912,959819,2,23
1014912,1014913,2,45
1014913,959819,2,23
1014913,1014912,2,45
1497456,1559167,2,61
1497456,1559166,2,61
1559167,1497456,2,61
1559167,1559166,2,122
1559166,1497456,2,61
1559166,1559167,2,122
1389796,1450537,2,22
1389796,1450538,2,22
1450537,1389796,2,22
1450537,1450538,2,43
1450538,1389796,2,22
1450538,1450537,2,43
1497457,1559169,2,119
1497457,1559168,2,119
1559169,1497457,2,119
1559169,1559168,2,238
1559168,1497457,2,119
1559168,1559169,2,238
1497458,1559170,2,0
1559170,1497458,2,0
1497459,1559172,2,73
1497459,1559171,2,73
1559172,1497459,2,73
1559172,1559171,2,146
1559171,1497459,2,73
1559171,1559172,2,146
1389795,1450535,2,81
1389795,1450536,2,81
1450535,1389795,2,81
1450535,1450536,2,161
1450536,1389795,2,81
1450536,1450535,2,161
772841,824871,2,4
772841,824870,2,4
824871,772841,2,4
824871,824870,2,8
824870,772841,2,4
824870,824871,2,8
772839,824866,2,15
772839,824867,2,15
772839,824864,2,297
824866,772839,2,15
824866,824867,2,29
824867,772839,2,15
824867,824866,2,29
824867,772838,2,294
824867,824864,2,285
1064909,1121498,2,15
1064909,1121499,2,15
1121498,1064909,2,15
1121498,1121499,2,29
1121499,1064909,2,15
1121499,1121498,2,29
772838,824867,2,294
772838,824864,2,12
772838,824865,2,12
824864,772839,2,297
824864,824867,2,285
824864,772838,2,12
824864,824865,2,23
824865,772838,2,12
824865,824864,2,23
772840,824868,2,5
772840,824869,2,5
824868,772840,2,5
824868,824869,2,9
824869,772840,2,5
824869,824868,2,9
772842,824872,2,2
772842,824873,2,2
824872,772842,2,2
824872,824873,2,4
824873,772842,2,2
824873,824872,2,4
959961,1015179,2,0
959961,959960,2,209
959961,1015177,2,209
959961,1015178,2,208
1015179,959961,2,0
1015179,959960,2,209
1015179,1015177,2,209
1015179,1015178,2,208
1098413,1152025,2,0
1152025,1098413,2,0
1062308,1118856,2,3
1062308,1118855,2,3
1118856,1062308,2,3
1118856,1118855,2,6
1118855,1062308,2,3
1118855,1118856,2,6
1062307,1118854,2,6
1062307,1118853,2,6
1118854,1062307,2,6
1118854,1118853,2,12
1118853,1062307,2,6
1118853,1118854,2,12
621282,241960,2,40
621282,669722,2,0
621282,959812,2,266
621282,1014900,2,266
621282,959813,2,141
621282,1014901,2,137
621282,1014902,2,145
669722,241960,2,40
669722,621282,2,0
669722,959812,2,266
669722,1014900,2,266
669722,959813,2,141
669722,1014901,2,137
669722,1014902,2,145
621279,669718,2,16
621279,669719,2,16
621279,959816,2,106
621279,1014907,2,106
621279,959815,2,127
621279,1014905,2,113
621279,1014906,2,141
669718,621279,2,16
669718,669719,2,31
669718,959816,2,93
669718,1014907,2,93
669718,959815,2,124
669718,1014905,2,110
669718,1014906,2,138
669719,621279,2,16
669719,669718,2,31
669719,669721,2,292
669719,959816,2,120
669719,1014907,2,120
669719,959815,2,131
669719,1014905,2,118
669719,1014906,2,145
959814,1014903,2,26
959814,1014904,2,26
959814,621281,2,259
959814,669720,2,258
959814,669721,2,265
1014903,959814,2,26
1014903,1014904,2,51
1014903,621281,2,256
1014903,669720,2,252
1014903,669721,2,265
1014904,959814,2,26
1014904,1014903,2,51
1014904,621281,2,265
1014904,669720,2,267
1014904,669721,2,267
959812,241960,2,239
959812,621282,2,266
959812,669722,2,266
959812,1014900,2,0
959812,959813,2,262
959812,1014901,2,264
959812,1014902,2,260
1014900,241960,2,239
1014900,621282,2,266
1014900,669722,2,266
1014900,959812,2,0
1014900,959813,2,262
1014900,1014901,2,264
1014900,1014902,2,260
621281,959814,2,259
621281,1014903,2,256
621281,1014904,2,265
621281,669720,2,35
621281,669721,2,35
669720,959814,2,258
669720,1014903,2,252
669720,1014904,2,267
669720,621281,2,35
669720,669721,2,70
669720,959813,2,298
669720,1014901,2,298
669720,1014902,2,298
669721,669719,2,292
669721,959814,2,265
669721,1014903,2,265
669721,1014904,2,267
669721,621281,2,35
669721,669720,2,70
669721,959815,2,299
669721,1014905,2,298
669721,1014906,2,300
959813,241960,2,109
959813,621282,2,141
959813,669722,2,141
959813,959812,2,262
959813,1014900,2,262
959813,669720,2,298
959813,1014901,2,6
959813,1014902,2,6
1014901,241960,2,106
1014901,621282,2,137
1014901,669722,2,137
1014901,959812,2,264
1014901,1014900,2,264
1014901,669720,2,298
1014901,959813,2,6
1014901,1014902,2,11
1014902,241960,2,113
1014902,621282,2,145
1014902,669722,2,145
1014902,959812,2,260
1014902,1014900,2,260
1014902,669720,2,298
1014902,959813,2,6
1014902,1014901,2,11
959816,621279,2,106
959816,669718,2,93
959816,669719,2,120
959816,1014907,2,0
