stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station
703758,421,Mokrzyska Wiślana Januszowska,50.000526,20.61812,http://kolejemalopolskie.kiedyprzyjedzie.pl/421,0,654065
654074,10174,Mokrzyska Wiślana Jeziorańska,50.0119545,20.6255555,http://kolejemalopolskie.kiedyprzyjedzie.pl/10174,1,
703772,435,Mokrzyska Wiślana Jeziorańska,50.011695,20.62544,http://kolejemalopolskie.kiedyprzyjedzie.pl/435,0,654074
703773,436,Mokrzyska Wiślana Jeziorańska,50.012214,20.625671,http://kolejemalopolskie.kiedyprzyjedzie.pl/436,0,654074
654069,10172,Mokrzyska Wiślana Szkoła,50.004207,20.6195585,http://kolejemalopolskie.kiedyprzyjedzie.pl/10172,1,
703764,427,Mokrzyska Wiślana Szkoła,50.004195,20.619614,http://kolejemalopolskie.kiedyprzyjedzie.pl/427,0,654069
703765,428,Mokrzyska Wiślana Szkoła,50.004219,20.619503,http://kolejemalopolskie.kiedyprzyjedzie.pl/428,0,654069
654079,10176,Mokrzyska Wiślana Wielgoszówka,50.02309,20.632858,http://kolejemalopolskie.kiedyprzyjedzie.pl/10176,1,
703781,444,Mokrzyska Wiślana Wielgoszówka,50.022608,20.632305,http://kolejemalopolskie.kiedyprzyjedzie.pl/444,0,654079
703782,445,Mokrzyska Wiślana Wielgoszówka,50.023572,20.633411,http://kolejemalopolskie.kiedyprzyjedzie.pl/445,0,654079
959907,10797,Mostki,49.555845,20.6003995,http://kolejemalopolskie.kiedyprzyjedzie.pl/10797,1,
1015080,2344,Mostki,49.555539,20.59967,http://kolejemalopolskie.kiedyprzyjedzie.pl/2344,0,959907
1015081,2345,Mostki,49.556151,20.601129,http://kolejemalopolskie.kiedyprzyjedzie.pl/2345,0,959907
959908,10796,Mostki Poczekaj,49.5600405,20.608993,http://kolejemalopolskie.kiedyprzyjedzie.pl/10796,1,
1015082,2346,Mostki Poczekaj,49.559944,20.608671,http://kolejemalopolskie.kiedyprzyjedzie.pl/2346,0,959908
1015083,2347,Mostki Poczekaj,49.560137,20.609315,http://kolejemalopolskie.kiedyprzyjedzie.pl/2347,0,959908
960080,10724,Moszczenica I,49.7162605,21.1128595,http://kolejemalopolskie.kiedyprzyjedzie.pl/10724,1,
1015370,2634,Moszczenica I,49.716003,21.112821,http://kolejemalopolskie.kiedyprzyjedzie.pl/2634,0,960080
1015371,2635,Moszczenica I,49.716518,21.112898,http://kolejemalopolskie.kiedyprzyjedzie.pl/2635,0,960080
960075,10721,Moszczenica II,49.7373475,21.0907965,http://kolejemalopolskie.kiedyprzyjedzie.pl/10721,1,
1015361,2625,Moszczenica II,49.737838,21.090474,http://kolejemalopolskie.kiedyprzyjedzie.pl/2625,0,960075
1015362,2626,Moszczenica II,49.736857,21.091119,http://kolejemalopolskie.kiedyprzyjedzie.pl/2626,0,960075
960079,10723,Moszczenica Kościół Pętla,49.725699,21.10269,http://kolejemalopolskie.kiedyprzyjedzie.pl/10723,1,
1015369,2633,Moszczenica Kościół Pętla,49.725699,21.10269,http://kolejemalopolskie.kiedyprzyjedzie.pl/2633,0,960079
960073,10720,Moszczenica Kuklówka,49.74237,21.0834765,http://kolejemalopolskie.kiedyprzyjedzie.pl/10720,1,
1015358,2620,Moszczenica Kuklówka,49.741967,21.083281,http://kolejemalopolskie.kiedyprzyjedzie.pl/2620,0,960073
1015359,2621,Moszczenica Kuklówka,49.742773,21.083672,http://kolejemalopolskie.kiedyprzyjedzie.pl/2621,0,960073
960077,10722,Moszczenica OSP,49.7330335,21.0958885,http://kolejemalopolskie.kiedyprzyjedzie.pl/10722,1,
1015365,2629,Moszczenica OSP,49.733415,21.095478,http://kolejemalopolskie.kiedyprzyjedzie.pl/2629,0,960077
1015366,2630,Moszczenica OSP,49.732652,21.096299,http://kolejemalopolskie.kiedyprzyjedzie.pl/2630,0,960077
960083,10725,Moszczenica Skrzyżowanie,49.703922,21.117829,http://kolejemalopolskie.kiedyprzyjedzie.pl/10725,1,
1015374,2638,Moszczenica Skrzyżowanie,49.704961,21.117167,http://kolejemalopolskie.kiedyprzyjedzie.pl/2638,0,960083
1015375,2639,Moszczenica Skrzyżowanie,49.702883,21.118491,http://kolejemalopolskie.kiedyprzyjedzie.pl/2639,0,960083
960070,10719,Moszczenica Wiatrak,49.7491915,21.079725,http://kolejemalopolskie.kiedyprzyjedzie.pl/10719,1,
1015352,2616,Moszczenica Wiatrak,49.749249,21.079674,http://kolejemalopolskie.kiedyprzyjedzie.pl/2616,0,960070
1015353,2617,Moszczenica Wiatrak,49.749134,21.079776,http://kolejemalopolskie.kiedyprzyjedzie.pl/2617,0,960070
772829,10582,Mszana Dolna Centrum,49.676073,20.082983,http://kolejemalopolskie.kiedyprzyjedzie.pl/10582,1,
824849,1134,Mszana Dolna Centrum,49.676073,20.082983,http://kolejemalopolskie.kiedyprzyjedzie.pl/1134,0,772829
772828,10581,Mszana Dolna Dworzec Autobusowy,49.674987,20.076742,http://kolejemalopolskie.kiedyprzyjedzie.pl/10581,1,
824847,1132,Mszana Dolna Dworzec Autobusowy,49.674987,20.076742,http://kolejemalopolskie.kiedyprzyjedzie.pl/1132,0,772828
1389830,11452,Mszana Dolna Gronoszowa,49.667703,20.0829525,http://kolejemalopolskie.kiedyprzyjedzie.pl/11452,1,
1450602,3168,Mszana Dolna Gronoszowa,49.668627,20.08372,http://kolejemalopolskie.kiedyprzyjedzie.pl/3168,0,1389830
1450603,3290,Mszana Dolna Gronoszowa,49.666779,20.082185,http://kolejemalopolskie.kiedyprzyjedzie.pl/3290,0,1389830
1389828,11450,Mszana Dolna Gronoszowa I,49.65883,20.074282,http://kolejemalopolskie.kiedyprzyjedzie.pl/11450,1,
1450598,3164,Mszana Dolna Gronoszowa I,49.65883,20.074282,http://kolejemalopolskie.kiedyprzyjedzie.pl/3164,0,1389828
1389829,11451,Mszana Dolna Gronoszowa II,49.654184,20.0723505,http://kolejemalopolskie.kiedyprzyjedzie.pl/11451,1,
1450600,3166,Mszana Dolna Gronoszowa II,49.653946,20.072304,http://kolejemalopolskie.kiedyprzyjedzie.pl/3166,0,1389829
1450601,3167,Mszana Dolna Gronoszowa II,49.654422,20.072397,http://kolejemalopolskie.kiedyprzyjedzie.pl/3167,0,1389829
1389895,11674,Mszana Dolna Jana Pawła II,49.67611,20.08251,http://kolejemalopolskie.kiedyprzyjedzie.pl/11674,1,
1450716,3292,Mszana Dolna Jana Pawła II,49.67611,20.08251,http://kolejemalopolskie.kiedyprzyjedzie.pl/3292,0,1389895
772830,10583,Mszana Dolna Os. Aksamity,49.6818585,20.098527,http://kolejemalopolskie.kiedyprzyjedzie.pl/10583,1,
824850,1131,Mszana Dolna Os. Aksamity,49.681685,20.097818,http://kolejemalopolskie.kiedyprzyjedzie.pl/1131,0,772830
824851,1135,Mszana Dolna Os. Aksamity,49.682032,20.099236,http://kolejemalopolskie.kiedyprzyjedzie.pl/1135,0,772830
772832,10584,Mszana Dolna Słomka,49.6857205,20.1082015,http://kolejemalopolskie.kiedyprzyjedzie.pl/10584,1,
824852,1130,Mszana Dolna Słomka,49.685543,20.107628,http://kolejemalopolskie.kiedyprzyjedzie.pl/1130,0,772832
824853,1136,Mszana Dolna Słomka,49.685898,20.108775,http://kolejemalopolskie.kiedyprzyjedzie.pl/1136,0,772832
772833,10585,Mszana Dolna Śmieszki,49.691183,20.116521,http://kolejemalopolskie.kiedyprzyjedzie.pl/10585,1,
824855,1129,Mszana Dolna Śmieszki,49.69098,20.116179,http://kolejemalopolskie.kiedyprzyjedzie.pl/1129,0,772833
824854,1137,Mszana Dolna Śmieszki,49.691386,20.116863,http://kolejemalopolskie.kiedyprzyjedzie.pl/1137,0,772833
960088,10727,Mszanka,49.688502,21.131143,http://kolejemalopolskie.kiedyprzyjedzie.pl/10727,1,
1015384,2647,Mszanka,49.688868,21.130976,http://kolejemalopolskie.kiedyprzyjedzie.pl/2647,0,960088
1015385,2649,Mszanka,49.688136,21.13131,http://kolejemalopolskie.kiedyprzyjedzie.pl/2649,0,960088
960084,10726,Mszanka PKP,49.695155,21.124003,http://kolejemalopolskie.kiedyprzyjedzie.pl/10726,1,
1015376,2640,Mszanka PKP,49.695425,21.12351,http://kolejemalopolskie.kiedyprzyjedzie.pl/2640,0,960084
1015377,2642,Mszanka PKP,49.694885,21.124496,http://kolejemalopolskie.kiedyprzyjedzie.pl/2642,0,960084
654025,10098,Muchówka I,49.8692115,20.4521055,http://kolejemalopolskie.kiedyprzyjedzie.pl/10098,1,
703690,353,Muchówka I,49.869032,20.452225,http://kolejemalopolskie.kiedyprzyjedzie.pl/353,0,654025
703691,354,Muchówka I,49.869391,20.451986,http://kolejemalopolskie.kiedyprzyjedzie.pl/354,0,654025
654024,10099,Muchówka II,49.8605385,20.453187,http://kolejemalopolskie.kiedyprzyjedzie.pl/10099,1,
703688,351,Muchówka II,49.860381,20.453311,http://kolejemalopolskie.kiedyprzyjedzie.pl/351,0,654024
703689,352,Muchówka II,49.860696,20.453063,http://kolejemalopolskie.kiedyprzyjedzie.pl/352,0,654024
621178,10917,Myślenice Carrefour,49.832744,19.943564,http://kolejemalopolskie.kiedyprzyjedzie.pl/10917,1,
669524,3,Myślenice Carrefour,49.832744,19.943564,http://kolejemalopolskie.kiedyprzyjedzie.pl/3,0,621178
836335,10527,Myślenice Cegielskiego,49.8382325,19.955998,http://kolejemalopolskie.kiedyprzyjedzie.pl/10527,1,
889032,4439,Myślenice Cegielskiego,49.838356,19.955879,http://kolejemalopolskie.kiedyprzyjedzie.pl/4439,0,836335
889033,4440,Myślenice Cegielskiego,49.838109,19.956117,http://kolejemalopolskie.kiedyprzyjedzie.pl/4440,0,836335
621180,10040,Myślenice Cmentarz,49.8468625,19.941323,http://kolejemalopolskie.kiedyprzyjedzie.pl/10040,1,
669526,4,Myślenice Cmentarz,49.846749,19.941058,http://kolejemalopolskie.kiedyprzyjedzie.pl/4,0,621180
669527,5,Myślenice Cmentarz,49.846976,19.941588,http://kolejemalopolskie.kiedyprzyjedzie.pl/5,0,621180
621179,10914,Myślenice D.A.,49.834597,19.948817,http://kolejemalopolskie.kiedyprzyjedzie.pl/10914,1,
669525,1,Myślenice D.A.,49.834597,19.948817,http://kolejemalopolskie.kiedyprzyjedzie.pl/1,0,621179
959791,11047,Myślenice Dąbrowskiego,49.835397,19.936131,http://kolejemalopolskie.kiedyprzyjedzie.pl/11047,1,
1014875,2139,Myślenice Dąbrowskiego,49.835397,19.936131,http://kolejemalopolskie.kiedyprzyjedzie.pl/2139,0,959791
836336,11731,Myślenice Dolne Przedmieście,49.846367,19.9662,http://kolejemalopolskie.kiedyprzyjedzie.pl/11731,1,
889034,4442,Myślenice Dolne Przedmieście,49.846367,19.9662,http://kolejemalopolskie.kiedyprzyjedzie.pl/4442,0,836336
959802,10918,Myślenice Estakada,49.834659,19.95034,http://kolejemalopolskie.kiedyprzyjedzie.pl/10918,1,
1014888,2152,Myślenice Estakada,49.834659,19.95034,http://kolejemalopolskie.kiedyprzyjedzie.pl/2152,0,959802
836334,10526,Myślenice Plac targowy,49.8432315,19.9600625,http://kolejemalopolskie.kiedyprzyjedzie.pl/10526,1,
889030,4438,Myślenice Plac targowy,49.843559,19.960647,http://kolejemalopolskie.kiedyprzyjedzie.pl/4438,0,836334
889031,4441,Myślenice Plac targowy,49.842904,19.959478,http://kolejemalopolskie.kiedyprzyjedzie.pl/4441,0,836334
959795,10915,Myślenice Słowackiego osiedle,49.833482,19.940885,http://kolejemalopolskie.kiedyprzyjedzie.pl/10915,1,
1014881,2145,Myślenice Słowackiego osiedle,49.833482,19.940885,http://kolejemalopolskie.kiedyprzyjedzie.pl/2145,0,959795
959784,10919,Myślenice Tarnówka,49.8455485,19.926342,http://kolejemalopolskie.kiedyprzyjedzie.pl/10919,1,
1014864,2128,Myślenice Tarnówka,49.845362,19.926272,http://kolejemalopolskie.kiedyprzyjedzie.pl/2128,0,959784
1014865,2129,Myślenice Tarnówka,49.845735,19.926412,http://kolejemalopolskie.kiedyprzyjedzie.pl/2129,0,959784
959788,10916,Myślenice ul. Pardyaka /blok nr 18/,49.832249,19.931616,http://kolejemalopolskie.kiedyprzyjedzie.pl/10916,1,
1014870,2134,Myślenice ul. Pardyaka /blok nr 18/,49.832249,19.931616,http://kolejemalopolskie.kiedyprzyjedzie.pl/2134,0,959788
772854,10528,Myślenice ul. Słowackiego,49.8361325,19.957062,http://kolejemalopolskie.kiedyprzyjedzie.pl/10528,1,
824899,1102,Myślenice ul. Słowackiego,49.83628,19.957782,http://kolejemalopolskie.kiedyprzyjedzie.pl/1102,0,772854
824898,1164,Myślenice ul. Słowackiego,49.835985,19.956342,http://kolejemalopolskie.kiedyprzyjedzie.pl/1164,0,772854
959903,10801,Naszacowice Obwodnica,49.552357,20.571065,http://kolejemalopolskie.kiedyprzyjedzie.pl/10801,1,
1015072,2336,Naszacowice Obwodnica,49.552603,20.57064,http://kolejemalopolskie.kiedyprzyjedzie.pl/2336,0,959903
1015073,2337,Naszacowice Obwodnica,49.552111,20.57149,http://kolejemalopolskie.kiedyprzyjedzie.pl/2337,0,959903
654109,10157,Niedary Skrzyżowanie,50.1181995,20.502468,http://kolejemalopolskie.kiedyprzyjedzie.pl/10157,1,
703840,503,Niedary Skrzyżowanie,50.118159,20.502151,http://kolejemalopolskie.kiedyprzyjedzie.pl/503,0,654109
703843,506,Niedary Skrzyżowanie,50.11824,20.502785,http://kolejemalopolskie.kiedyprzyjedzie.pl/506,0,654109
1389841,11462,Niedźwiedź Szkoła,49.624597,20.083276,http://kolejemalopolskie.kiedyprzyjedzie.pl/11462,1,
1450622,3187,Niedźwiedź Szkoła,49.624898,20.083731,http://kolejemalopolskie.kiedyprzyjedzie.pl/3187,0,1389841
1450623,3188,Niedźwiedź Szkoła,49.624296,20.082821,http://kolejemalopolskie.kiedyprzyjedzie.pl/3188,0,1389841
1062314,10987,Niegowić I (Cmentarz),49.9405395,20.2385815,http://kolejemalopolskie.kiedyprzyjedzie.pl/10987,1,
1118867,6013,Niegowić I (Cmentarz),49.940548,20.238525,http://kolejemalopolskie.kiedyprzyjedzie.pl/6013,0,1062314
1118866,6048,Niegowić I (Cmentarz),49.940531,20.238638,http://kolejemalopolskie.kiedyprzyjedzie.pl/6048,0,1062314
1062313,10986,Niegowić III (Rynek),49.9356785,20.237191,http://kolejemalopolskie.kiedyprzyjedzie.pl/10986,1,
1118865,6014,Niegowić III (Rynek),49.935682,20.237119,http://kolejemalopolskie.kiedyprzyjedzie.pl/6014,0,1062313
1118864,6047,Niegowić III (Rynek),49.935675,20.237263,http://kolejemalopolskie.kiedyprzyjedzie.pl/6047,0,1062313
1062312,11022,Niegowić V (Przedszkole),49.9288045,20.2399285,http://kolejemalopolskie.kiedyprzyjedzie.pl/11022,1,
1118863,6015,Niegowić V (Przedszkole),49.928545,20.239891,http://kolejemalopolskie.kiedyprzyjedzie.pl/6015,0,1062312
1118862,6046,Niegowić V (Przedszkole),49.929064,20.239966,http://kolejemalopolskie.kiedyprzyjedzie.pl/6046,0,1062312
690343,10233,Niepołomice Batorego,50.040494,20.221914,http://kolejemalopolskie.kiedyprzyjedzie.pl/10233,1,
741815,4306,Niepołomice Batorego,50.04016,20.220364,http://kolejemalopolskie.kiedyprzyjedzie.pl/4306,0,690343
741816,4307,Niepołomice Batorego,50.040828,20.223464,http://kolejemalopolskie.kiedyprzyjedzie.pl/4307,0,690343
1389780,11375,Niepołomice Boryczów,50.0231755,20.1984005,http://kolejemalopolskie.kiedyprzyjedzie.pl/11375,1,
1450504,3069,Niepołomice Boryczów,50.022938,20.198089,http://kolejemalopolskie.kiedyprzyjedzie.pl/3069,0,1389780
1450505,3070,Niepołomice Boryczów,50.023413,20.198712,http://kolejemalopolskie.kiedyprzyjedzie.pl/3070,0,1389780
690329,10239,Niepołomice Diesla,50.0339025,20.1886435,http://kolejemalopolskie.kiedyprzyjedzie.pl/10239,1,
741794,4285,Niepołomice Diesla,50.033942,20.188281,http://kolejemalopolskie.kiedyprzyjedzie.pl/4285,0,690329
741795,4286,Niepołomice Diesla,50.033863,20.189006,http://kolejemalopolskie.kiedyprzyjedzie.pl/4286,0,690329
690327,10240,Niepołomice Diesla MAN,50.0304835,20.178901,http://kolejemalopolskie.kiedyprzyjedzie.pl/10240,1,
741790,4281,Niepołomice Diesla MAN,50.030501,20.178858,http://kolejemalopolskie.kiedyprzyjedzie.pl/4281,0,690327
741791,4282,Niepołomice Diesla MAN,50.030466,20.178944,http://kolejemalopolskie.kiedyprzyjedzie.pl/4282,0,690327
690342,10234,Niepołomice Dworzec,50.038217,20.216558,http://kolejemalopolskie.kiedyprzyjedzie.pl/10234,1,
741814,4305,Niepołomice Dworzec,50.038217,20.216558,http://kolejemalopolskie.kiedyprzyjedzie.pl/4305,0,690342
690346,10232,Niepołomice Grobla,50.042039,20.229332,http://kolejemalopolskie.kiedyprzyjedzie.pl/10232,1,
741821,4312,Niepołomice Grobla,50.041964,20.22888,http://kolejemalopolskie.kiedyprzyjedzie.pl/4312,0,690346
741822,4313,Niepołomice Grobla,50.042114,20.229784,http://kolejemalopolskie.kiedyprzyjedzie.pl/4313,0,690346
690352,10231,Niepołomice Jazy,50.0436585,20.2386765,http://kolejemalopolskie.kiedyprzyjedzie.pl/10231,1,
741833,4324,Niepołomice Jazy,50.043662,20.237236,http://kolejemalopolskie.kiedyprzyjedzie.pl/4324,0,690352
741836,4327,Niepołomice Jazy,50.043655,20.240117,http://kolejemalopolskie.kiedyprzyjedzie.pl/4327,0,690352
1389781,11377,Niepołomice Kolejowa,50.044105,20.212081,http://kolejemalopolskie.kiedyprzyjedzie.pl/11377,1,
1450508,3074,Niepołomice Kolejowa,50.044105,20.212081,http://kolejemalopolskie.kiedyprzyjedzie.pl/3074,0,1389781
690336,10236,Niepołomice Kościuszki,50.0289195,20.206076,http://kolejemalopolskie.kiedyprzyjedzie.pl/10236,1,
741804,4295,Niepołomice Kościuszki,50.028765,20.205775,http://kolejemalopolskie.kiedyprzyjedzie.pl/4295,0,690336
741805,4296,Niepołomice Kościuszki,50.029074,20.206377,http://kolejemalopolskie.kiedyprzyjedzie.pl/4296,0,690336
690334,10237,Niepołomice Płaszowska I,50.0309835,20.198079,http://kolejemalopolskie.kiedyprzyjedzie.pl/10237,1,
741800,4291,Niepołomice Płaszowska I,50.031082,20.197962,http://kolejemalopolskie.kiedyprzyjedzie.pl/4291,0,690334
741801,4292,Niepołomice Płaszowska I,50.030885,20.198196,http://kolejemalopolskie.kiedyprzyjedzie.pl/4292,0,690334
690341,10235,Niepołomice Rynek,50.033328,20.216375,http://kolejemalopolskie.kiedyprzyjedzie.pl/10235,1,
741813,4304,Niepołomice Rynek,50.033328,20.216375,http://kolejemalopolskie.kiedyprzyjedzie.pl/4304,0,690341
690355,10230,Niepołomice Słoneczna,50.0465845,20.2458085,http://kolejemalopolskie.kiedyprzyjedzie.pl/10230,1,
741838,4329,Niepołomice Słoneczna,50.04639,20.245468,http://kolejemalopolskie.kiedyprzyjedzie.pl/4329,0,690355
741839,4330,Niepołomice Słoneczna,50.046779,20.246149,http://kolejemalopolskie.kiedyprzyjedzie.pl/4330,0,690355
1389779,11374,Niepołomice Wielicka,50.019274,20.1918155,http://kolejemalopolskie.kiedyprzyjedzie.pl/11374,1,
1450502,3067,Niepołomice Wielicka,50.019119,20.191324,http://kolejemalopolskie.kiedyprzyjedzie.pl/3067,0,1389779
1450503,3068,Niepołomice Wielicka,50.019429,20.192307,http://kolejemalopolskie.kiedyprzyjedzie.pl/3068,0,1389779
690331,10238,Niepołomice Wodna,50.032918,20.192813,http://kolejemalopolskie.kiedyprzyjedzie.pl/10238,1,
741796,4287,Niepołomice Wodna,50.033423,20.192682,http://kolejemalopolskie.kiedyprzyjedzie.pl/4287,0,690331
741797,4288,Niepołomice Wodna,50.032413,20.192944,http://kolejemalopolskie.kiedyprzyjedzie.pl/4288,0,690331
959827,10550,Niezdów,49.898696,20.109207,http://kolejemalopolskie.kiedyprzyjedzie.pl/10550,1,
1014927,2190,Niezdów,49.898672,20.108764,http://kolejemalopolskie.kiedyprzyjedzie.pl/2190,0,959827
1014928,2191,Niezdów,49.89872,20.10965,http://kolejemalopolskie.kiedyprzyjedzie.pl/2191,0,959827
1389741,11361,Nowa Jastrząbka - Bar,50.123628,21.143024,http://kolejemalopolskie.kiedyprzyjedzie.pl/11361,1,
1450433,2993,Nowa Jastrząbka - Bar,50.123628,21.143024,http://kolejemalopolskie.kiedyprzyjedzie.pl/2993,0,1389741
1389736,11356,Nowa Jastrząbka - Cmentarz,50.084482,21.1496675,http://kolejemalopolskie.kiedyprzyjedzie.pl/11356,1,
1450423,2982,Nowa Jastrząbka - Cmentarz,50.084457,21.149652,http://kolejemalopolskie.kiedyprzyjedzie.pl/2982,0,1389736
1450424,2983,Nowa Jastrząbka - Cmentarz,50.084507,21.149683,http://kolejemalopolskie.kiedyprzyjedzie.pl/2983,0,1389736
1389737,11357,Nowa Jastrząbka - Kościół,50.0915435,21.14856,http://kolejemalopolskie.kiedyprzyjedzie.pl/11357,1,
1450425,2984,Nowa Jastrząbka - Kościół,50.091622,21.1486,http://kolejemalopolskie.kiedyprzyjedzie.pl/2984,0,1389737
1450426,2985,Nowa Jastrząbka - Kościół,50.091465,21.14852,http://kolejemalopolskie.kiedyprzyjedzie.pl/2985,0,1389737
1389739,11359,Nowa Jastrząbka - Kraków,50.109639,21.147714,http://kolejemalopolskie.kiedyprzyjedzie.pl/11359,1,
1450429,2988,Nowa Jastrząbka - Kraków,50.109646,21.147769,http://kolejemalopolskie.kiedyprzyjedzie.pl/2988,0,1389739
1450430,2989,Nowa Jastrząbka - Kraków,50.109632,21.147659,http://kolejemalopolskie.kiedyprzyjedzie.pl/2989,0,1389739
1389738,11358,Nowa Jastrząbka - Laski,50.099048,21.1460825,http://kolejemalopolskie.kiedyprzyjedzie.pl/11358,1,
1450427,2986,Nowa Jastrząbka - Laski,50.099029,21.146159,http://kolejemalopolskie.kiedyprzyjedzie.pl/2986,0,1389738
1450428,2987,Nowa Jastrząbka - Laski,50.099067,21.146006,http://kolejemalopolskie.kiedyprzyjedzie.pl/2987,0,1389738
1389740,11360,Nowa Jastrząbka - Wesoła,50.118192,21.1450445,http://kolejemalopolskie.kiedyprzyjedzie.pl/11360,1,
1450431,2990,Nowa Jastrząbka - Wesoła,50.118137,21.145094,http://kolejemalopolskie.kiedyprzyjedzie.pl/2990,0,1389740
1450432,2991,Nowa Jastrząbka - Wesoła,50.118247,21.144995,http://kolejemalopolskie.kiedyprzyjedzie.pl/2991,0,1389740
959764,10640,Nowa Wieś,50.233432,19.8791855,http://kolejemalopolskie.kiedyprzyjedzie.pl/10640,1,
1014830,2094,Nowa Wieś,50.233379,19.878807,http://kolejemalopolskie.kiedyprzyjedzie.pl/2094,0,959764
1014831,2095,Nowa Wieś,50.233485,19.879564,http://kolejemalopolskie.kiedyprzyjedzie.pl/2095,0,959764
959770,10639,Nowa Wieś (Minoga),50.2351495,19.890583,http://kolejemalopolskie.kiedyprzyjedzie.pl/10639,1,
1014841,2104,Nowa Wieś (Minoga),50.235215,19.890304,http://kolejemalopolskie.kiedyprzyjedzie.pl/2104,0,959770
1014842,2105,Nowa Wieś (Minoga),50.235084,19.890862,http://kolejemalopolskie.kiedyprzyjedzie.pl/2105,0,959770
1497462,11642,Nowe Brzesko,50.126323,20.368451,http://kolejemalopolskie.kiedyprzyjedzie.pl/11642,1,
1559177,3521,Nowe Brzesko,50.126323,20.368451,http://kolejemalopolskie.kiedyprzyjedzie.pl/3521,0,1497462
1497461,11641,Nowe Brzesko-Nękanowice I,50.1247165,20.364594,http://kolejemalopolskie.kiedyprzyjedzie.pl/11641,1,
1559176,3519,Nowe Brzesko-Nękanowice I,50.12569,20.3667,http://kolejemalopolskie.kiedyprzyjedzie.pl/3519,0,1497461
1559175,3520,Nowe Brzesko-Nękanowice I,50.123743,20.362488,http://kolejemalopolskie.kiedyprzyjedzie.pl/3520,0,1497461
1497460,11640,Nowe Brzesko-Nękanowice II,50.1218865,20.3576205,http://kolejemalopolskie.kiedyprzyjedzie.pl/11640,1,
1559174,3517,Nowe Brzesko-Nękanowice II,50.121386,20.356121,http://kolejemalopolskie.kiedyprzyjedzie.pl/3517,0,1497460
1559173,3518,Nowe Brzesko-Nękanowice II,50.122387,20.35912,http://kolejemalopolskie.kiedyprzyjedzie.pl/3518,0,1497460
690375,10214,Nowe Brzesko (Partyzantów),50.131084,20.3722615,http://kolejemalopolskie.kiedyprzyjedzie.pl/10214,1,
741876,4367,Nowe Brzesko (Partyzantów),50.131275,20.372145,http://kolejemalopolskie.kiedyprzyjedzie.pl/4367,0,690375
741877,4368,Nowe Brzesko (Partyzantów),50.130893,20.372378,http://kolejemalopolskie.kiedyprzyjedzie.pl/4368,0,690375
690376,10215,Nowe Brzesko Rynek,50.132134,20.376837,http://kolejemalopolskie.kiedyprzyjedzie.pl/10215,1,
741878,4369,Nowe Brzesko Rynek,50.132134,20.376837,http://kolejemalopolskie.kiedyprzyjedzie.pl/4369,0,690376
1389735,11355,Nowe Żukowice,50.0852095,21.1346155,http://kolejemalopolskie.kiedyprzyjedzie.pl/11355,1,
1450421,2980,Nowe Żukowice,50.085168,21.135305,http://kolejemalopolskie.kiedyprzyjedzie.pl/2980,0,1389735
1450422,2981,Nowe Żukowice,50.085251,21.133926,http://kolejemalopolskie.kiedyprzyjedzie.pl/2981,0,1389735
1499710,11707,Nowe Żukowice Gołębin,50.0831945,21.1405185,http://kolejemalopolskie.kiedyprzyjedzie.pl/11707,1,
1561430,5208,Nowe Żukowice Gołębin,50.083512,21.140496,http://kolejemalopolskie.kiedyprzyjedzie.pl/5208,0,1499710
1561431,5209,Nowe Żukowice Gołębin,50.082877,21.140541,http://kolejemalopolskie.kiedyprzyjedzie.pl/5209,0,1499710
960026,10682,Nowodworze,49.9712855,20.991825,http://kolejemalopolskie.kiedyprzyjedzie.pl/10682,1,
1015270,2533,Nowodworze,49.971645,20.991442,http://kolejemalopolskie.kiedyprzyjedzie.pl/2533,0,960026
1015271,2535,Nowodworze,49.970926,20.992208,http://kolejemalopolskie.kiedyprzyjedzie.pl/2535,0,960026
960029,10683,Nowodworze II,49.967797,20.994851,http://kolejemalopolskie.kiedyprzyjedzie.pl/10683,1,
1015276,2540,Nowodworze II,49.967351,20.994659,http://kolejemalopolskie.kiedyprzyjedzie.pl/2540,0,960029
1015277,2541,Nowodworze II,49.968243,20.995043,http://kolejemalopolskie.kiedyprzyjedzie.pl/2541,0,960029
1252458,11166,Nowodworze - Ośrodek Zdrowia,49.97032,20.99156,http://kolejemalopolskie.kiedyprzyjedzie.pl/11166,1,
1308464,5065,Nowodworze - Ośrodek Zdrowia,49.9703,20.9915,http://kolejemalopolskie.kiedyprzyjedzie.pl/5065,0,1252458
1308465,5066,Nowodworze - Ośrodek Zdrowia,49.97034,20.99162,http://kolejemalopolskie.kiedyprzyjedzie.pl/5066,0,1252458
959939,10774,Nowy Sącz Aleja Batorego,49.6124385,20.699136,http://kolejemalopolskie.kiedyprzyjedzie.pl/10774,1,
1015140,2404,Nowy Sącz Aleja Batorego,49.612255,20.699109,http://kolejemalopolskie.kiedyprzyjedzie.pl/2404,0,959939
1015141,2405,Nowy Sącz Aleja Batorego,49.612622,20.699163,http://kolejemalopolskie.kiedyprzyjedzie.pl/2405,0,959939
959940,10775,Nowy Sącz Aleja Batorego - Dworzec PKP,49.608014,20.701692,http://kolejemalopolskie.kiedyprzyjedzie.pl/10775,1,
1015142,2406,Nowy Sącz Aleja Batorego - Dworzec PKP,49.608014,20.701692,http://kolejemalopolskie.kiedyprzyjedzie.pl/2406,0,959940
