service_id,date,exception_type
2023_2024_1522713,20240917,1
2023_2024_1522713,20240918,1
2023_2024_1522713,20240919,1
2023_2024_1522713,20240920,1
2023_2024_1522713,20240923,1
2023_2024_1522713,20240924,1
2023_2024_1522713,20240925,1
2023_2024_1522713,20240926,1
2023_2024_1522713,20240927,1
2023_2024_1522713,20240930,1
2023_2024_1522713,20241001,1
2023_2024_1522713,20241002,1
2023_2024_1522713,20241003,1
2023_2024_1522713,20241004,1
2023_2024_1512829,20240902,1
2023_2024_1512829,20240903,1
2023_2024_1512829,20240904,1
2023_2024_1512829,20240905,1
2023_2024_1512829,20240906,1
2023_2024_1512829,20240909,1
2023_2024_1512829,20240910,1
2023_2024_1512829,20240911,1
2023_2024_1512829,20240912,1
2023_2024_1512829,20240913,1
2023_2024_1512829,20240916,1
2023_2024_1512829,20240917,1
2023_2024_1512829,20240918,1
2023_2024_1512829,20240919,1
2023_2024_1512829,20240920,1
2023_2024_1512829,20240923,1
2023_2024_1512829,20240924,1
2023_2024_1512829,20240925,1
2023_2024_1512829,20240926,1
2023_2024_1512829,20240927,1
2023_2024_1512829,20240930,1
2023_2024_1512829,20241001,1
2023_2024_1512829,20241002,1
2023_2024_1512829,20241003,1
2023_2024_1512829,20241004,1
2023_2024_1512829,20241007,1
2023_2024_1512829,20241008,1
2023_2024_1512829,20241009,1
2023_2024_1512829,20241010,1
2023_2024_1512829,20241011,1
2023_2024_1512829,20241014,1
2023_2024_1512829,20241015,1
2023_2024_1512829,20241016,1
2023_2024_1512829,20241017,1
2023_2024_1512829,20241018,1
2023_2024_1512829,20241021,1
2023_2024_1512829,20241022,1
2023_2024_1512829,20241023,1
2023_2024_1512829,20241024,1
2023_2024_1512829,20241025,1
2023_2024_1512829,20241028,1
2023_2024_1512829,20241029,1
2023_2024_1512829,20241030,1
2023_2024_1512829,20241031,1
2023_2024_1512829,20241104,1
2023_2024_1512829,20241105,1
2023_2024_1512829,20241106,1
2023_2024_1512829,20241107,1
2023_2024_1512829,20241108,1
2023_2024_1542274,20241031,1
2023_2024_1542274,20241108,1
2023_2024_1513191,20241029,1
2023_2024_1522755,20241029,1
2023_2024_1522755,20241030,1
2023_2024_1522755,20241031,1
2023_2024_1529862,20240907,1
2023_2024_1529862,20240908,1
2023_2024_1529862,20240914,1
2023_2024_1529862,20240915,1
2023_2024_1522189,20241014,1
2023_2024_1522189,20241015,1
2023_2024_1522189,20241016,1
2023_2024_1522189,20241017,1
2023_2024_1522189,20241018,1
2023_2024_1522189,20241021,1
2023_2024_1522189,20241022,1
2023_2024_1522189,20241023,1
2023_2024_1522189,20241024,1
2023_2024_1522189,20241025,1
2023_2024_1523030,20241012,1
2023_2024_1523030,20241013,1
2023_2024_1529037,20241027,1
2023_2024_1529037,20241103,1
2023_2024_1529271,20240901,1
2023_2024_1522869,20240916,1
2023_2024_1522869,20240917,1
2023_2024_1522869,20240918,1
2023_2024_1522869,20240919,1
2023_2024_1522869,20240920,1
2023_2024_1522869,20240923,1
2023_2024_1522869,20240924,1
2023_2024_1522869,20240925,1
2023_2024_1513129,20240902,1
2023_2024_1513129,20240903,1
2023_2024_1513129,20240904,1
2023_2024_1513129,20240905,1
2023_2024_1513129,20240906,1
2023_2024_1513129,20240909,1
2023_2024_1513129,20240910,1
2023_2024_1513129,20240911,1
2023_2024_1513129,20240912,1
2023_2024_1513129,20240913,1
2023_2024_1513129,20240916,1
2023_2024_1513129,20240917,1
2023_2024_1513129,20240918,1
2023_2024_1513129,20240919,1
2023_2024_1513129,20240920,1
2023_2024_1513129,20240923,1
2023_2024_1513129,20240924,1
2023_2024_1513129,20240925,1
2023_2024_1513129,20240926,1
2023_2024_1513129,20240927,1
2023_2024_1513129,20240930,1
2023_2024_1513129,20241001,1
2023_2024_1513129,20241002,1
2023_2024_1513129,20241003,1
2023_2024_1513129,20241004,1
2023_2024_1513129,20241007,1
2023_2024_1513129,20241008,1
2023_2024_1513129,20241009,1
2023_2024_1513129,20241010,1
2023_2024_1513129,20241011,1
2023_2024_1513129,20241014,1
2023_2024_1513129,20241015,1
2023_2024_1513129,20241016,1
2023_2024_1513129,20241017,1
2023_2024_1513129,20241018,1
2023_2024_1513129,20241021,1
2023_2024_1513129,20241022,1
2023_2024_1513129,20241023,1
2023_2024_1513129,20241024,1
2023_2024_1513129,20241025,1
2023_2024_1513129,20241028,1
2023_2024_1513129,20241029,1
2023_2024_1513129,20241030,1
2023_2024_1513129,20241031,1
2023_2024_1513129,20241104,1
2023_2024_1513129,20241105,1
2023_2024_1513129,20241106,1
2023_2024_1513129,20241107,1
2023_2024_1513129,20241108,1
2023_2024_1522473,20240902,1
2023_2024_1522473,20240903,1
2023_2024_1522473,20240904,1
2023_2024_1522473,20240905,1
2023_2024_1522473,20240906,1
2023_2024_1522473,20240909,1
2023_2024_1522473,20240910,1
2023_2024_1522473,20240911,1
2023_2024_1522473,20240912,1
2023_2024_1522473,20240913,1
2023_2024_1522473,20240916,1
2023_2024_1522473,20240917,1
2023_2024_1522473,20240918,1
2023_2024_1522473,20240919,1
2023_2024_1522473,20240920,1
2023_2024_1522473,20240923,1
2023_2024_1522473,20240924,1
2023_2024_1522473,20240925,1
2023_2024_1522473,20240926,1
2023_2024_1522473,20240927,1
2023_2024_1522473,20240930,1
2023_2024_1522473,20241001,1
2023_2024_1522473,20241002,1
2023_2024_1522473,20241003,1
2023_2024_1529063,20241005,1
2023_2024_1529063,20241006,1
2023_2024_1522358,20241004,1
2023_2024_1522358,20241007,1
2023_2024_1522358,20241008,1
2023_2024_1522358,20241009,1
2023_2024_1522358,20241010,1
2023_2024_1522358,20241011,1
2023_2024_1522358,20241029,1
2023_2024_1522358,20241030,1
2023_2024_1522358,20241031,1
2023_2024_930680,20240831,1
2023_2024_1522719,20241104,1
2023_2024_1521042,20241004,1
2023_2024_1521042,20241007,1
2023_2024_1521002,20240909,1
2023_2024_944534,20240831,1
2023_2024_1520834,20240902,1
2023_2024_1529367,20240928,1
2023_2024_1529367,20240929,1
2023_2024_1529367,20241005,1
2023_2024_1529367,20241006,1
2023_2024_1529367,20241019,1
2023_2024_1529367,20241020,1
2023_2024_1529367,20241026,1
2023_2024_1529367,20241027,1
2023_2024_1529367,20241101,1
2023_2024_1529367,20241102,1
2023_2024_1529367,20241103,1
2023_2024_1529367,20241109,1
2023_2024_1530051,20240901,1
2023_2024_1530051,20241005,1
2023_2024_1530051,20241006,1
2023_2024_1530051,20241012,1
2023_2024_1530051,20241013,1
2023_2024_1530051,20241101,1
2023_2024_1530051,20241102,1
2023_2024_1530051,20241103,1
2023_2024_1153087,20240831,1
2023_2024_1521360,20240902,1
2023_2024_1529877,20241019,1
2023_2024_1529877,20241020,1
2023_2024_1529877,20241026,1
2023_2024_1529877,20241027,1
2023_2024_1513419,20240901,1
2023_2024_1513419,20240907,1
2023_2024_1513419,20240908,1
2023_2024_1513419,20240914,1
2023_2024_1513419,20240915,1
2023_2024_1513419,20240921,1
2023_2024_1513419,20240922,1
2023_2024_1513419,20240928,1
2023_2024_1513419,20240929,1
2023_2024_1513419,20241005,1
2023_2024_1513419,20241006,1
2023_2024_1513419,20241012,1
2023_2024_1513419,20241013,1
2023_2024_1513419,20241019,1
2023_2024_1513419,20241020,1
2023_2024_1513419,20241026,1
2023_2024_1513419,20241027,1
2023_2024_1513419,20241101,1
2023_2024_1513419,20241102,1
2023_2024_1513419,20241103,1
2023_2024_1513419,20241109,1
2023_2024_1153088,20240826,1
2023_2024_1153088,20240827,1
2023_2024_1153088,20240828,1
2023_2024_1153088,20240829,1
2023_2024_1153088,20240830,1
2023_2024_1521597,20240910,1
2023_2024_1521597,20240911,1
2023_2024_1529936,20241109,1
2023_2024_1529052,20241005,1
2023_2024_1529052,20241006,1
2023_2024_1529052,20241012,1
2023_2024_1529052,20241013,1
2023_2024_1529052,20241019,1
2023_2024_1529052,20241020,1
2023_2024_1529052,20241026,1
2023_2024_1521589,20241028,1
2023_2024_1521589,20241029,1
2023_2024_1521589,20241030,1
2023_2024_1521589,20241031,1
2023_2024_1529107,20241027,1
2023_2024_1529107,20241101,1
2023_2024_1529107,20241102,1
2023_2024_1529107,20241103,1
2023_2024_1529107,20241109,1
2023_2024_1521455,20240909,1
2023_2024_1153287,20240831,1
2023_2024_1521205,20240906,1
2023_2024_1521205,20240909,1
2023_2024_930764,20240826,1
2023_2024_930764,20240827,1
2023_2024_930764,20240828,1
2023_2024_930764,20240829,1
2023_2024_930764,20240830,1
2023_2024_944646,20240831,1
2023_2024_1529797,20241019,1
2023_2024_1529797,20241020,1
2023_2024_1529797,20241026,1
2023_2024_1529797,20241027,1
2023_2024_943909,20240827,1
2023_2024_943909,20240828,1
2023_2024_943909,20240829,1
2023_2024_943909,20240830,1
2023_2024_1522882,20241104,1
2023_2024_1522882,20241105,1
2023_2024_1522882,20241106,1
2023_2024_1522882,20241107,1
2023_2024_1522882,20241108,1
2023_2024_1513127,20240902,1
2023_2024_1513127,20240903,1
2023_2024_1513127,20240904,1
2023_2024_1513127,20240905,1
2023_2024_1513127,20240906,1
2023_2024_1513127,20240909,1
2023_2024_1513127,20240910,1
2023_2024_1513127,20240911,1
2023_2024_1513127,20240912,1
2023_2024_1513127,20240913,1
2023_2024_1513127,20240916,1
2023_2024_1513127,20240917,1
2023_2024_1513127,20240918,1
2023_2024_1513127,20240919,1
2023_2024_1513127,20240920,1
2023_2024_1513127,20240923,1
2023_2024_1513127,20240924,1
2023_2024_1513127,20240925,1
2023_2024_1513127,20240926,1
2023_2024_1513127,20240927,1
2023_2024_1513127,20240930,1
2023_2024_1513127,20241001,1
2023_2024_1513127,20241002,1
2023_2024_1513127,20241003,1
2023_2024_1513127,20241004,1
2023_2024_1513127,20241007,1
2023_2024_1513127,20241008,1
2023_2024_1513127,20241009,1
2023_2024_1513127,20241010,1
2023_2024_1513127,20241011,1
2023_2024_1513127,20241014,1
2023_2024_1513127,20241015,1
2023_2024_1513127,20241016,1
2023_2024_1513127,20241017,1
2023_2024_1513127,20241018,1
2023_2024_1513127,20241021,1
2023_2024_1513127,20241022,1
2023_2024_1513127,20241023,1
2023_2024_1513127,20241024,1
2023_2024_1513127,20241025,1
2023_2024_1513127,20241028,1
2023_2024_1513127,20241029,1
2023_2024_1513127,20241030,1
2023_2024_1513127,20241031,1
2023_2024_1513127,20241104,1
2023_2024_1513127,20241105,1
2023_2024_1513127,20241106,1
2023_2024_1513127,20241107,1
2023_2024_1513127,20241108,1
2023_2024_1513526,20240901,1
2023_2024_1513526,20240907,1
2023_2024_1513526,20240908,1
2023_2024_1513526,20240914,1
2023_2024_1513526,20240915,1
2023_2024_1513526,20240921,1
2023_2024_1513526,20240922,1
2023_2024_1513526,20240928,1
2023_2024_1513526,20240929,1
2023_2024_1513526,20241005,1
2023_2024_1513526,20241006,1
2023_2024_1513526,20241012,1
2023_2024_1513526,20241013,1
2023_2024_1513526,20241019,1
2023_2024_1513526,20241020,1
2023_2024_1513526,20241026,1
2023_2024_1513526,20241027,1
2023_2024_1513526,20241101,1
2023_2024_1513526,20241102,1
2023_2024_1513526,20241103,1
2023_2024_1513526,20241109,1
2023_2024_1521230,20241004,1
2023_2024_1521230,20241007,1
2023_2024_1530077,20240901,1
2023_2024_1530077,20240921,1
2023_2024_1530077,20240922,1
2023_2024_1529082,20240901,1
2023_2024_1529082,20240921,1
2023_2024_1529082,20240922,1
2023_2024_931407,20240828,1
2023_2024_931407,20240829,1
2023_2024_931407,20240830,1
2023_2024_1522300,20241014,1
2023_2024_1521404,20240903,1
2023_2024_1521404,20240904,1
2023_2024_1521404,20240905,1
2023_2024_1529072,20241005,1
2023_2024_1529072,20241006,1
2023_2024_930314,20240831,1
2023_2024_1520999,20240903,1
2023_2024_1520999,20240904,1
2023_2024_1520999,20240905,1
2023_2024_1529863,20241005,1
2023_2024_1529863,20241006,1
2023_2024_1522856,20241028,1
2023_2024_1522856,20241029,1
2023_2024_1522856,20241030,1
2023_2024_1522856,20241031,1
2023_2024_1522856,20241104,1
2023_2024_1522856,20241105,1
2023_2024_1522856,20241106,1
2023_2024_1522856,20241107,1
2023_2024_1522856,20241108,1
2023_2024_1521252,20241001,1
2023_2024_1521252,20241002,1
2023_2024_1521252,20241003,1
2023_2024_1520937,20240902,1
2023_2024_1520937,20240903,1
2023_2024_1520937,20240904,1
2023_2024_1520937,20240905,1
2023_2024_1520937,20240906,1
2023_2024_1520937,20240909,1
2023_2024_1520937,20240910,1
2023_2024_1520937,20240911,1
2023_2024_1520937,20240912,1
2023_2024_1520937,20240913,1
2023_2024_1520937,20240916,1
2023_2024_1520937,20240917,1
2023_2024_1520937,20240918,1
2023_2024_1520937,20240919,1
2023_2024_1520937,20240920,1
2023_2024_1520937,20240923,1
2023_2024_1520937,20240924,1
2023_2024_1520937,20240925,1
2023_2024_1520937,20240926,1
2023_2024_1520937,20240927,1
2023_2024_1520937,20240930,1
2023_2024_1520937,20241001,1
2023_2024_1520937,20241002,1
2023_2024_1520937,20241003,1
2023_2024_1520937,20241004,1
2023_2024_1520937,20241007,1
2023_2024_1520937,20241008,1
2023_2024_1520937,20241009,1
2023_2024_1520937,20241010,1
2023_2024_1520937,20241011,1
2023_2024_1520937,20241014,1
2023_2024_1520937,20241015,1
2023_2024_1520937,20241016,1
2023_2024_1520937,20241017,1
2023_2024_1520937,20241018,1
2023_2024_1520937,20241021,1
2023_2024_1520937,20241022,1
2023_2024_1520937,20241023,1
2023_2024_1520937,20241024,1
2023_2024_1520937,20241025,1
2023_2024_1520937,20241028,1
2023_2024_1520937,20241029,1
2023_2024_1520937,20241030,1
2023_2024_1520937,20241031,1
2023_2024_1520937,20241104,1
2023_2024_1520937,20241105,1
2023_2024_1520937,20241106,1
2023_2024_1520937,20241107,1
2023_2024_1520937,20241108,1
2023_2024_1522772,20241014,1
2023_2024_1522772,20241015,1
2023_2024_1522772,20241016,1
2023_2024_1522772,20241017,1
2023_2024_1522772,20241018,1
2023_2024_1522772,20241021,1
2023_2024_1522772,20241022,1
2023_2024_1522772,20241023,1
2023_2024_1522772,20241024,1
2023_2024_1522772,20241025,1
2023_2024_944950,20240831,1
2023_2024_943424,20240831,1
2023_2024_1522131,20241014,1
2023_2024_1522131,20241015,1
2023_2024_1522131,20241016,1
2023_2024_1522131,20241017,1
2023_2024_1522131,20241018,1
2023_2024_1522131,20241021,1
2023_2024_1522131,20241022,1
2023_2024_1522131,20241023,1
2023_2024_1522131,20241024,1
2023_2024_1522131,20241025,1
2023_2024_1521543,20240918,1
2023_2024_1521543,20240919,1
2023_2024_1521543,20240920,1
2023_2024_1521543,20240923,1
2023_2024_1521543,20240924,1
2023_2024_1521543,20240925,1
2023_2024_1513368,20240928,1
2023_2024_1513368,20240929,1
2023_2024_1522665,20241014,1
2023_2024_1522665,20241015,1
2023_2024_1522665,20241016,1
2023_2024_1522665,20241017,1
2023_2024_1522665,20241018,1
2023_2024_1522665,20241021,1
2023_2024_1522665,20241022,1
2023_2024_1522665,20241023,1
2023_2024_1522665,20241024,1
2023_2024_1522665,20241025,1
2023_2024_1522665,20241028,1
2023_2024_1522665,20241029,1
2023_2024_1522665,20241030,1
2023_2024_1522665,20241031,1
2023_2024_1522665,20241104,1
2023_2024_1522665,20241105,1
2023_2024_1522665,20241106,1
2023_2024_1522665,20241107,1
2023_2024_1522665,20241108,1
2023_2024_1521464,20241001,1
2023_2024_1521464,20241002,1
2023_2024_1521464,20241003,1
2023_2024_1542269,20240906,1
2023_2024_1529105,20240901,1
2023_2024_1529105,20240907,1
2023_2024_1529105,20240908,1
2023_2024_1529973,20240907,1
2023_2024_1529973,20240908,1
2023_2024_1529973,20240914,1
2023_2024_1529973,20240915,1
2023_2024_1529973,20240921,1
2023_2024_1529973,20240922,1
2023_2024_1529973,20240928,1
2023_2024_1529973,20240929,1
2023_2024_1522302,20241015,1
2023_2024_1522302,20241016,1
2023_2024_1522302,20241017,1
2023_2024_1522302,20241018,1
2023_2024_1522302,20241021,1
2023_2024_1522302,20241022,1
2023_2024_1522302,20241023,1
2023_2024_1522302,20241024,1
2023_2024_1522302,20241025,1
2023_2024_1522302,20241028,1
2023_2024_1522302,20241029,1
2023_2024_1522302,20241030,1
2023_2024_1522302,20241031,1
2023_2024_1522302,20241104,1
2023_2024_1522302,20241105,1
2023_2024_1522302,20241106,1
2023_2024_1522302,20241107,1
2023_2024_1522302,20241108,1
2023_2024_1522510,20240902,1
2023_2024_1522510,20240903,1
2023_2024_1522510,20240904,1
2023_2024_1522510,20240905,1
2023_2024_1522510,20240906,1
2023_2024_1522510,20240909,1
2023_2024_1522510,20240910,1
2023_2024_1522510,20240911,1
2023_2024_1522510,20240912,1
2023_2024_1522510,20240913,1
2023_2024_1522510,20240916,1
2023_2024_1522510,20240917,1
2023_2024_1522510,20240918,1
2023_2024_1522510,20240919,1
2023_2024_1522510,20240920,1
2023_2024_1522510,20240923,1
2023_2024_1522510,20240924,1
2023_2024_1522510,20240925,1
2023_2024_1522510,20240926,1
2023_2024_1522510,20240927,1
2023_2024_1522510,20240930,1
2023_2024_1522510,20241001,1
2023_2024_1522510,20241002,1
2023_2024_1522510,20241003,1
2023_2024_1522510,20241004,1
2023_2024_1522510,20241007,1
2023_2024_1522510,20241008,1
2023_2024_1522510,20241009,1
2023_2024_1522510,20241010,1
2023_2024_1522510,20241011,1
2023_2024_1522510,20241014,1
2023_2024_1522510,20241015,1
2023_2024_1522510,20241016,1
2023_2024_1522510,20241017,1
2023_2024_1522510,20241018,1
2023_2024_1522510,20241021,1
2023_2024_1522510,20241022,1
2023_2024_1522510,20241023,1
2023_2024_1522510,20241024,1
2023_2024_1522510,20241025,1
2023_2024_1522510,20241028,1
2023_2024_1522510,20241029,1
2023_2024_1522510,20241030,1
2023_2024_1522510,20241031,1
2023_2024_1522510,20241104,1
2023_2024_1522510,20241105,1
2023_2024_1522510,20241106,1
2023_2024_1522510,20241107,1
2023_2024_1522510,20241108,1
2023_2024_945654,20240827,1
2023_2024_945654,20240828,1
2023_2024_945654,20240829,1
2023_2024_945654,20240830,1
2023_2024_1529074,20241013,1
2023_2024_1529131,20240901,1
2023_2024_1521158,20240926,1
2023_2024_1521158,20240927,1
2023_2024_1521158,20240930,1
2023_2024_1522577,20240906,1
2023_2024_1529026,20240907,1
2023_2024_1529026,20240914,1
2023_2024_1529647,20240921,1
2023_2024_1529647,20240922,1
2023_2024_1521074,20241028,1
2023_2024_1521074,20241029,1
2023_2024_1521074,20241030,1
2023_2024_1521074,20241031,1
2023_2024_1529017,20241005,1
2023_2024_943727,20240831,1
2023_2024_1521039,20240926,1
2023_2024_1521039,20240927,1
2023_2024_1521039,20240930,1
2023_2024_930323,20240831,1
2023_2024_1522717,20241015,1
2023_2024_1522717,20241016,1
2023_2024_1522717,20241017,1
2023_2024_1522717,20241018,1
2023_2024_1522717,20241021,1
2023_2024_1522717,20241022,1
2023_2024_1522717,20241023,1
2023_2024_1522717,20241024,1
2023_2024_1522717,20241025,1
2023_2024_1522717,20241028,1
2023_2024_1529243,20240901,1
2023_2024_1529243,20240907,1
2023_2024_1529243,20240908,1
2023_2024_1529243,20240914,1
2023_2024_1529243,20240915,1
2023_2024_1529243,20240921,1
2023_2024_1529243,20240922,1
2023_2024_1529243,20240928,1
2023_2024_1529243,20240929,1
2023_2024_1529243,20241005,1
2023_2024_1529243,20241006,1
2023_2024_1529243,20241012,1
2023_2024_1529243,20241013,1
2023_2024_1529243,20241019,1
2023_2024_1529243,20241020,1
2023_2024_1529243,20241026,1
2023_2024_1529243,20241027,1
2023_2024_1529243,20241101,1
2023_2024_1529243,20241102,1
2023_2024_1529243,20241103,1
2023_2024_1529243,20241109,1
2023_2024_1529958,20240901,1
2023_2024_1529761,20241005,1
2023_2024_1529761,20241006,1
2023_2024_1529761,20241101,1
2023_2024_1529761,20241102,1
2023_2024_1529761,20241103,1
2023_2024_931342,20240828,1
2023_2024_931342,20240829,1
2023_2024_931342,20240830,1
2023_2024_1521602,20240902,1
2023_2024_1521602,20240903,1
2023_2024_1521602,20240904,1
2023_2024_1521602,20240905,1
2023_2024_946271,20240831,1
2023_2024_1529798,20241109,1
2023_2024_946870,20240826,1
2023_2024_946870,20240828,1
2023_2024_946870,20240829,1
2023_2024_946870,20240830,1
2023_2024_1513560,20240908,1
2023_2024_943205,20240827,1
2023_2024_943205,20240828,1
2023_2024_943205,20240829,1
2023_2024_943205,20240830,1
2023_2024_1521528,20240926,1
2023_2024_1521528,20240927,1
2023_2024_1521528,20240930,1
2023_2024_1522860,20240903,1
2023_2024_1522860,20240904,1
2023_2024_1522860,20240905,1
2023_2024_931245,20240831,1
2023_2024_1513423,20240901,1
2023_2024_1513423,20240907,1
2023_2024_1513423,20240908,1
2023_2024_1513423,20240914,1
2023_2024_1513423,20240915,1
2023_2024_1513423,20240921,1
2023_2024_1513423,20240922,1
2023_2024_1513423,20240928,1
2023_2024_1513423,20240929,1
2023_2024_1513423,20241005,1
2023_2024_1513423,20241006,1
2023_2024_1513423,20241012,1
2023_2024_1513423,20241013,1
